volume,vwap,open,close,high,low,timestamp,trades
867.0,256.387,256.42,256.42,256.42,256.42,2025-10-02 08:36:00,45
574.0,256.413,256.4,256.4,256.4,256.4,2025-10-02 08:38:00,59
211.0,256.3396,256.33,256.33,256.33,256.33,2025-10-02 08:40:00,9
467.0,256.5027,256.5,256.5,256.5,256.5,2025-10-02 08:43:00,28
119.0,256.5291,256.53,256.53,256.53,256.53,2025-10-02 08:45:00,3
2242.0,256.1977,256.31,256.09,256.31,256.09,2025-10-02 08:49:00,112
605.0,256.2368,256.26,256.26,256.26,256.26,2025-10-02 08:50:00,18
939.0,256.275,256.25,256.28,256.28,256.25,2025-10-02 08:54:00,24
327.0,256.2976,256.3,256.3,256.3,256.3,2025-10-02 08:56:00,20
2014.0,256.3697,256.42,256.31,256.42,256.31,2025-10-02 08:57:00,60
3348.0,256.6337,256.55,256.69,256.79,256.55,2025-10-02 08:59:00,87
1182.0,256.5086,256.6,256.28,256.6,256.28,2025-10-02 09:00:00,68
1619.0,256.2756,256.28,256.3,256.3,256.28,2025-10-02 09:01:00,74
1967.0,256.1706,256.14,256.15,256.15,256.13,2025-10-02 09:02:00,65
1528.0,256.2188,256.13,256.3,256.3,256.13,2025-10-02 09:03:00,65
1412.0,256.3615,256.35,256.36,256.36,256.35,2025-10-02 09:04:00,47
745.0,256.4202,256.41,256.44,256.45,256.41,2025-10-02 09:05:00,22
569.0,256.4751,256.47,256.47,256.47,256.47,2025-10-02 09:07:00,24
1167.0,256.4961,256.48,256.49,256.49,256.48,2025-10-02 09:10:00,29
13496.0,256.9304,256.55,257.0,257.1,256.55,2025-10-02 09:11:00,159
1126.0,256.678,256.71,256.63,256.72,256.63,2025-10-02 09:12:00,34
2520.0,256.7979,256.65,256.71,256.9,256.65,2025-10-02 09:13:00,61
1342.0,256.6442,256.67,256.64,256.67,256.63,2025-10-02 09:14:00,39
271.0,256.564,256.51,256.51,256.51,256.51,2025-10-02 09:15:00,17
1404.0,256.7073,256.61,256.73,256.89,256.61,2025-10-02 09:16:00,50
559.0,256.7842,256.73,256.75,256.75,256.73,2025-10-02 09:17:00,16
1911.0,256.7618,256.74,256.66,256.8,256.66,2025-10-02 09:18:00,73
2013.0,256.7649,256.65,256.86,256.86,256.65,2025-10-02 09:19:00,33
1259.0,256.6334,256.64,256.63,256.64,256.63,2025-10-02 09:24:00,51
497.0,256.4879,256.53,256.53,256.53,256.53,2025-10-02 09:27:00,41
1056.0,256.3604,256.4,256.35,256.4,256.35,2025-10-02 09:30:00,52
733.0,256.2966,256.31,256.25,256.33,256.22,2025-10-02 09:34:00,45
694.0,256.166,256.11,256.11,256.11,256.11,2025-10-02 09:36:00,54
775.0,256.0561,256.09,256.0,256.09,256.0,2025-10-02 09:37:00,34
301.0,256.21,256.21,256.21,256.21,256.21,2025-10-02 09:38:00,5
499.0,256.1354,256.14,256.15,256.15,256.14,2025-10-02 09:42:00,18
1520.0,256.1281,256.13,256.11,256.14,256.11,2025-10-02 09:43:00,33
851.0,256.2866,256.3,256.3,256.3,256.3,2025-10-02 09:45:00,39
3573.0,256.4511,256.34,256.52,256.53,256.34,2025-10-02 09:46:00,39
290.0,256.4378,256.41,256.41,256.41,256.41,2025-10-02 09:52:00,10
503.0,256.3259,256.34,256.33,256.34,256.33,2025-10-02 09:57:00,11
2293.0,256.4187,256.31,256.51,256.51,256.31,2025-10-02 09:58:00,74
2553.0,256.6854,256.63,256.73,256.73,256.63,2025-10-02 09:59:00,52
444.0,256.5012,256.48,256.5,256.5,256.48,2025-10-02 10:00:00,14
568.0,256.5287,256.56,256.49,256.56,256.49,2025-10-02 10:01:00,21
424.0,256.5409,256.53,256.51,256.53,256.51,2025-10-02 10:02:00,8
1271.0,256.4869,256.51,256.45,256.55,256.44,2025-10-02 10:03:00,44
2381.0,256.6549,256.48,256.7,256.7,256.48,2025-10-02 10:05:00,42
347.0,256.4837,256.47,256.47,256.47,256.47,2025-10-02 10:07:00,15
532.0,256.5415,256.53,256.56,256.56,256.53,2025-10-02 10:08:00,11
1179.0,256.5922,256.57,256.59,256.59,256.57,2025-10-02 10:09:00,29
932.0,256.6794,256.64,256.69,256.69,256.64,2025-10-02 10:10:00,43
2653.0,256.5892,256.69,256.61,256.69,256.5,2025-10-02 10:12:00,63
584.0,256.6895,256.69,256.69,256.69,256.69,2025-10-02 10:13:00,20
1374.0,256.5956,256.59,256.65,256.65,256.58,2025-10-02 10:15:00,34
2427.0,256.611,256.61,256.61,256.64,256.58,2025-10-02 10:16:00,46
917.0,256.5556,256.55,256.55,256.55,256.55,2025-10-02 10:17:00,32
1497.0,256.5389,256.54,256.53,256.54,256.53,2025-10-02 10:18:00,43
702.0,256.5901,256.55,256.55,256.55,256.55,2025-10-02 10:19:00,27
393.0,256.7471,256.7,256.7,256.7,256.7,2025-10-02 10:22:00,29
2570.0,256.8189,256.79,256.69,256.88,256.69,2025-10-02 10:23:00,53
688.0,256.8475,256.87,256.88,256.88,256.87,2025-10-02 10:24:00,13
7197.0,256.5603,256.71,256.72,256.72,256.48,2025-10-02 10:25:00,125
623.0,256.614,256.6,256.65,256.65,256.6,2025-10-02 10:27:00,16
1259.0,256.6452,256.65,256.65,256.65,256.65,2025-10-02 10:28:00,28
1239.0,256.7087,256.72,256.74,256.74,256.72,2025-10-02 10:29:00,28
3173.0,256.7207,256.72,256.75,256.75,256.62,2025-10-02 10:30:00,77
364.0,256.6559,256.62,256.62,256.62,256.62,2025-10-02 10:31:00,14
631.0,256.6234,256.6,256.6,256.6,256.6,2025-10-02 10:32:00,20
974.0,256.5133,256.6,256.51,256.6,256.51,2025-10-02 10:35:00,52
199.0,256.4146,256.41,256.41,256.41,256.41,2025-10-02 10:36:00,10
357.0,256.4585,256.47,256.44,256.47,256.44,2025-10-02 10:41:00,12
306.0,256.4956,256.53,256.53,256.53,256.53,2025-10-02 10:42:00,17
292.0,256.4783,256.55,256.55,256.55,256.55,2025-10-02 10:43:00,16
441.0,256.4844,256.53,256.53,256.53,256.53,2025-10-02 10:44:00,29
233.0,256.4795,256.51,256.51,256.51,256.51,2025-10-02 10:47:00,7
737.0,256.469,256.46,256.46,256.46,256.46,2025-10-02 10:48:00,21
651.0,256.3363,256.35,256.32,256.35,256.32,2025-10-02 10:49:00,21
690.0,256.3346,256.32,256.32,256.32,256.32,2025-10-02 10:50:00,32
781.0,256.2699,256.28,256.26,256.28,256.26,2025-10-02 10:54:00,17
591.0,256.2565,256.28,256.24,256.28,256.24,2025-10-02 10:56:00,21
602.0,256.1917,256.19,256.2,256.2,256.19,2025-10-02 10:58:00,29
1053.0,256.1651,256.2,256.16,256.2,256.16,2025-10-02 10:59:00,59
1320.0,256.1193,256.13,256.05,256.16,256.05,2025-10-02 11:00:00,59
5880.0,256.0949,256.12,256.21,256.28,256.0,2025-10-02 11:02:00,163
679.0,256.1609,256.18,256.15,256.18,256.15,2025-10-02 11:03:00,17
1847.0,256.1981,256.1,256.29,256.29,256.1,2025-10-02 11:04:00,55
611.0,256.2706,256.29,256.29,256.29,256.29,2025-10-02 11:05:00,49
714.0,256.254,256.24,256.24,256.24,256.24,2025-10-02 11:10:00,44
2346.0,256.3375,256.29,256.36,256.36,256.26,2025-10-02 11:11:00,102
939.0,256.413,256.39,256.43,256.43,256.39,2025-10-02 11:13:00,24
2313.0,256.4828,256.42,256.52,256.52,256.42,2025-10-02 11:14:00,48
4745.0,256.6125,256.57,256.61,256.66,256.57,2025-10-02 11:15:00,89
740.0,256.6096,256.6,256.6,256.6,256.6,2025-10-02 11:16:00,27
2533.0,256.6656,256.64,256.67,256.67,256.64,2025-10-02 11:17:00,21
745.0,256.6718,256.62,256.72,256.72,256.61,2025-10-02 11:18:00,32
593.0,256.662,256.68,256.65,256.68,256.65,2025-10-02 11:19:00,22
442.0,256.6176,256.65,256.65,256.65,256.65,2025-10-02 11:20:00,23
1190.0,256.6052,256.6,256.6,256.6,256.6,2025-10-02 11:23:00,47
198.0,256.6158,256.62,256.62,256.62,256.62,2025-10-02 11:26:00,9
1724.0,256.6161,256.64,256.6,256.64,256.6,2025-10-02 11:27:00,49
382.0,256.6149,256.62,256.61,256.62,256.61,2025-10-02 11:28:00,8
360.0,256.6503,256.65,256.65,256.65,256.65,2025-10-02 11:29:00,30
1539.0,256.6004,256.6,256.6,256.6,256.6,2025-10-02 11:30:00,33
1160.0,256.5805,256.6,256.55,256.6,256.55,2025-10-02 11:31:00,35
282.0,256.5456,256.57,256.57,256.57,256.57,2025-10-02 11:32:00,17
906.0,256.4546,256.5,256.34,256.5,256.34,2025-10-02 11:33:00,44
1934.0,256.3549,256.31,256.4,256.4,256.28,2025-10-02 11:34:00,64
4101.0,256.478,256.44,256.5,256.5,256.43,2025-10-02 11:36:00,63
822.0,256.4594,256.46,256.47,256.47,256.46,2025-10-02 11:41:00,22
1365.0,256.5907,256.48,256.66,256.66,256.48,2025-10-02 11:45:00,48
3990.0,256.7634,256.69,256.8,256.8,256.69,2025-10-02 11:48:00,80
733.0,256.6582,256.64,256.64,256.64,256.64,2025-10-02 11:49:00,37
1467.0,256.6671,256.71,256.66,256.71,256.66,2025-10-02 11:50:00,43
3621.0,256.5829,256.61,256.41,256.61,256.41,2025-10-02 11:51:00,68
524.0,256.5471,256.56,256.56,256.56,256.56,2025-10-02 11:52:00,20
423.0,256.5749,256.56,256.56,256.56,256.56,2025-10-02 11:53:00,9
2442.0,256.4658,256.47,256.45,256.47,256.45,2025-10-02 11:54:00,34
532.0,256.4408,256.45,256.43,256.45,256.43,2025-10-02 11:55:00,16
267.0,256.5054,256.51,256.51,256.51,256.51,2025-10-02 11:56:00,43
1561.0,256.3563,256.34,256.38,256.38,256.34,2025-10-02 11:59:00,34
102325.0,256.4243,257.02,256.78,257.11,255.65,2025-10-02 12:00:00,2862
3584.0,256.2168,256.0,256.49,256.5,256.0,2025-10-02 12:01:00,93
1536.0,256.4474,256.48,256.57,256.57,256.48,2025-10-02 12:02:00,114
6710.0,256.4968,256.47,256.5,256.55,256.47,2025-10-02 12:04:00,70
622.0,256.5472,256.59,256.59,256.59,256.59,2025-10-02 12:05:00,23
4932.0,256.4978,256.5001,256.45,256.51,256.45,2025-10-02 12:06:00,61
13656.0,256.651,256.6693,256.4,256.6693,256.4,2025-10-02 12:07:00,42
5017.0,256.3997,256.391,256.3803,256.44,256.3803,2025-10-02 12:08:00,40
1837.0,256.5005,256.5,256.5,256.5025,256.5,2025-10-02 12:10:00,51
1120.0,256.4461,256.44,256.44,256.44,256.44,2025-10-02 12:11:00,20
1273.0,256.5611,256.52,256.5699,256.5699,256.52,2025-10-02 12:12:00,22
1536.0,256.5843,256.59,256.57,256.59,256.57,2025-10-02 12:13:00,31
687.0,256.5267,256.53,256.55,256.55,256.53,2025-10-02 12:14:00,26
866.0,256.5201,256.51,256.55,256.55,256.51,2025-10-02 12:15:00,23
1043.0,256.5497,256.56,256.53,256.56,256.53,2025-10-02 12:16:00,30
3925.0,256.5643,256.55,256.58,256.6,256.55,2025-10-02 12:17:00,50
1021.0,256.5691,256.57,256.57,256.58,256.54,2025-10-02 12:18:00,35
247.0,256.5945,256.5998,256.5998,256.5998,256.5998,2025-10-02 12:19:00,14
251.0,256.5763,256.58,256.58,256.58,256.58,2025-10-02 12:20:00,20
1033.0,256.551,256.54,256.58,256.58,256.54,2025-10-02 12:22:00,35
346.0,256.5468,256.56,256.56,256.56,256.56,2025-10-02 12:23:00,21
1978.0,256.5822,256.6,256.58,256.6,256.55,2025-10-02 12:24:00,35
1423.0,256.5646,256.58,256.55,256.58,256.55,2025-10-02 12:25:00,68
1828.0,256.4552,256.48,256.4,256.48,256.4,2025-10-02 12:26:00,62
5031.0,256.4449,256.45,256.45,256.45,256.39,2025-10-02 12:27:00,57
11562.0,255.8052,256.45,256.32,256.45,255.45,2025-10-02 12:28:00,78
1532.0,256.3315,256.35,256.3,256.5128,256.26,2025-10-02 12:29:00,47
5368.0,256.3514,256.39,256.26,256.5436,256.26,2025-10-02 12:30:00,78
1589.0,256.2719,256.26,256.26,256.26,256.26,2025-10-02 12:31:00,34
471617.0,255.4532,256.21,256.2946,256.3,256.16,2025-10-02 12:32:00,96
1507.0,256.1376,256.16,256.14,256.16,256.14,2025-10-02 12:33:00,71
585.0,256.1747,256.1,256.16,256.16,256.1,2025-10-02 12:34:00,33
684.0,256.2356,256.25,256.25,256.25,256.25,2025-10-02 12:35:00,26
2493.0,256.2621,256.2374,256.25,256.4,256.2374,2025-10-02 12:37:00,22
1280.0,256.2796,256.25,256.29,256.3,256.25,2025-10-02 12:38:00,39
1216.0,256.3321,256.3,256.4,256.4,256.3,2025-10-02 12:39:00,23
721.0,256.2553,256.26,256.26,256.26,256.26,2025-10-02 12:40:00,42
9761.0,256.2215,256.24,256.22,256.24,256.22,2025-10-02 12:42:00,40
517.0,256.2348,256.21,256.25,256.25,256.21,2025-10-02 12:43:00,16
2063.0,256.2073,256.21,256.2,256.25,256.2,2025-10-02 12:44:00,83
10405.0,256.0499,256.11,256.05,256.2,256.0,2025-10-02 12:45:00,140
1461.0,256.1025,256.0518,256.15,256.19,256.0518,2025-10-02 12:46:00,42
451.0,256.1352,256.15,256.15,256.15,256.15,2025-10-02 12:47:00,21
5117.0,256.0239,256.06,256.0,256.06,256.0,2025-10-02 12:48:00,126
3230.0,255.9281,255.95,255.96,255.96,255.8616,2025-10-02 12:49:00,123
1226.0,255.976,255.98,255.9799,255.98,255.97,2025-10-02 12:50:00,33
532.0,256.0285,256.0784,256.0784,256.0784,256.0784,2025-10-02 12:51:00,28
3247.0,256.0794,256.0781,256.1,256.1,256.03,2025-10-02 12:52:00,57
2478.0,256.1057,256.09,256.11,256.11,256.09,2025-10-02 12:53:00,61
1553.0,256.1215,256.1117,256.15,256.15,256.1117,2025-10-02 12:54:00,27
381.0,256.1538,256.15,256.15,256.15,256.15,2025-10-02 12:55:00,21
1475.0,256.1639,256.12,256.19,256.19,256.12,2025-10-02 12:56:00,35
3243.0,256.1942,256.18,256.1999,256.2,256.18,2025-10-02 12:57:00,51
999.0,256.1864,256.17,256.19,256.19,256.17,2025-10-02 12:58:00,43
6218.0,256.1755,256.22,256.15,256.29,256.15,2025-10-02 13:00:00,119
2685.0,255.9702,256.04,256.07,256.07,255.85,2025-10-02 13:01:00,154
1942.0,255.8983,255.9,255.9,255.9,255.89,2025-10-02 13:02:00,66
3220.0,255.936,255.8909,255.99,256.01,255.89,2025-10-02 13:03:00,50
772.0,255.9817,255.92,255.92,255.92,255.92,2025-10-02 13:04:00,41
789.0,255.9997,256.0,256.0,256.0,256.0,2025-10-02 13:05:00,51
811.0,255.9527,255.9591,255.94,256.01,255.93,2025-10-02 13:06:00,28
2040.0,255.933,255.94,256.01,256.01,255.9,2025-10-02 13:07:00,52
2321.0,255.9463,255.92,255.95,255.95,255.92,2025-10-02 13:08:00,70
545.0,255.9657,255.95,255.95,255.95,255.95,2025-10-02 13:09:00,36
1125.0,255.9906,255.99,255.98,256.0,255.98,2025-10-02 13:10:00,49
1833.0,256.0285,255.98,256.08,256.08,255.98,2025-10-02 13:11:00,63
897.0,256.1028,256.15,256.15,256.15,256.15,2025-10-02 13:12:00,36
435.0,256.1232,256.11,256.16,256.16,256.11,2025-10-02 13:13:00,26
298.0,256.0633,256.0345,256.0345,256.0345,256.0345,2025-10-02 13:14:00,30
1044.0,256.0994,256.11,256.13,256.13,256.11,2025-10-02 13:15:00,41
263.0,256.0911,256.1433,256.0357,256.1433,256.0357,2025-10-02 13:16:00,19
1712629.0,255.4503,256.1,256.11,256.12,256.04,2025-10-02 13:17:00,38
3800.0,256.0587,256.13,256.0,256.15,256.0,2025-10-02 13:18:00,142
326.0,256.1124,256.2,256.2,256.2,256.2,2025-10-02 13:19:00,28
589.0,256.0335,256.01,256.01,256.01,256.01,2025-10-02 13:21:00,50
443.0,256.0539,256.11,256.03,256.11,256.03,2025-10-02 13:22:00,24
554.0,255.9666,255.98,255.98,255.98,255.98,2025-10-02 13:23:00,73
1151.0,255.9391,256.0,255.987,256.0,255.9,2025-10-02 13:24:00,123
4889.0,256.1022,255.99,256.33,256.33,255.99,2025-10-02 13:25:00,179
4458.0,256.4156,256.4318,256.13,256.5,256.13,2025-10-02 13:26:00,140
7511.0,256.5312,256.49,256.5885,256.5885,256.47,2025-10-02 13:27:00,105
21332.0,256.5951,256.6,256.59,256.6,256.54,2025-10-02 13:28:00,140
4552.0,256.5828,256.58,256.59,256.6,256.57,2025-10-02 13:29:00,96
926474.0,256.5715,256.575,256.46,256.83,256.21,2025-10-02 13:30:00,13640
183344.0,256.632,256.47,256.37,256.85,256.35,2025-10-02 13:31:00,2498
388614.0,256.8335,256.35,257.16,257.3,256.26,2025-10-02 13:32:00,4928
233456.0,256.9358,257.14,256.75,257.245,256.63,2025-10-02 13:33:00,3195
224588.0,256.3826,256.7375,255.89,257.05,255.8,2025-10-02 13:34:00,3292
324623.0,255.6796,255.89,255.4,256.14,255.31,2025-10-02 13:35:00,4018
176060.0,255.3812,255.39,255.215,255.62,255.1,2025-10-02 13:36:00,2968
217195.0,255.1728,255.2,255.145,255.37,255.09,2025-10-02 13:37:00,3137
285347.0,255.0459,255.165,254.87,255.305,254.8301,2025-10-02 13:38:00,4128
192953.0,254.6766,254.865,254.555,254.94,254.5,2025-10-02 13:39:00,2880
262004.0,254.3266,254.53,254.21,254.56,254.15,2025-10-02 13:40:00,3643
186084.0,254.3528,254.24,254.36,254.55,254.21,2025-10-02 13:41:00,2943
200902.0,254.4071,254.37,254.4,254.5744,254.26,2025-10-02 13:42:00,2464
130322.0,254.6662,254.42,254.81,254.84,254.42,2025-10-02 13:43:00,2104
185496.0,254.8209,254.79,254.755,254.96,254.7053,2025-10-02 13:44:00,2400
165523.0,254.7641,254.76,255.1106,255.13,254.525,2025-10-02 13:45:00,2497
137451.0,255.2294,255.09,255.16,255.4199,255.06,2025-10-02 13:46:00,2204
129188.0,255.0007,255.15,254.965,255.22,254.802,2025-10-02 13:47:00,2162
136240.0,255.0531,254.96,255.115,255.185,254.92,2025-10-02 13:48:00,2052
129102.0,255.1838,255.115,255.14,255.31,255.07,2025-10-02 13:49:00,1876
118183.0,255.0929,255.13,255.15,255.22,254.93,2025-10-02 13:50:00,1781
194992.0,255.2763,255.14,255.39,255.52,255.07,2025-10-02 13:51:00,2073
125463.0,255.5022,255.37,255.36,255.74,255.3101,2025-10-02 13:52:00,1782
151982.0,255.5936,255.4,255.735,255.775,255.365,2025-10-02 13:53:00,1741
141129.0,255.8607,255.735,255.675,255.975,255.66,2025-10-02 13:54:00,1799
107766.0,255.8169,255.66,255.79,255.93,255.66,2025-10-02 13:55:00,1357
66568.0,255.7601,255.81,255.74,255.8444,255.69,2025-10-02 13:56:00,1103
85323.0,255.67,255.765,255.575,255.765,255.53,2025-10-02 13:57:00,1332
132838.0,255.8325,255.57,255.97,255.97,255.55,2025-10-02 13:58:00,1663
204495.0,255.9799,255.965,256.035,256.08,255.87,2025-10-02 13:59:00,1973
108434.0,255.9499,256.025,255.8,256.12,255.67,2025-10-02 14:00:00,1806
130479.0,255.9096,255.82,255.8899,256.0399,255.7,2025-10-02 14:01:00,1959
60181.0,255.8945,255.87,255.8332,255.96,255.82,2025-10-02 14:02:00,1237
83255.0,255.8269,255.855,255.88,255.92,255.72,2025-10-02 14:03:00,1376
146143.0,256.009,255.91,256.1052,256.15,255.8404,2025-10-02 14:04:00,3576
74474.0,256.0375,256.08,256.09,256.1085,255.92,2025-10-02 14:05:00,1472
119838.0,255.8088,256.0845,255.7568,256.0845,255.65,2025-10-02 14:06:00,1631
70941.0,255.8873,255.76,255.98,256.0499,255.75,2025-10-02 14:07:00,1194
89785.0,255.9444,255.97,255.95,256.05,255.85,2025-10-02 14:08:00,1343
76066.0,255.9941,255.97,256.0351,256.08,255.91,2025-10-02 14:09:00,1456
111616.0,255.9871,256.02,255.9613,256.08,255.89,2025-10-02 14:10:00,1509
120916.0,255.9913,255.96,255.91,256.12,255.88,2025-10-02 14:11:00,1641
98661.0,256.1022,255.91,256.18,256.26,255.91,2025-10-02 14:12:00,1600
70567.0,256.1668,256.1492,256.13,256.25,256.06,2025-10-02 14:13:00,1319
56208.0,256.153,256.12,256.2313,256.25,256.0615,2025-10-02 14:14:00,1192
112397.0,256.2211,256.23,256.27,256.32,256.1318,2025-10-02 14:15:00,1659
60292.0,256.1341,256.25,256.0572,256.27,256.04,2025-10-02 14:16:00,1139
79333.0,256.1382,256.1,256.2,256.26,255.995,2025-10-02 14:17:00,1350
82622.0,256.2646,256.2,256.415,256.43,256.115,2025-10-02 14:18:00,1180
142941.0,256.5387,256.4126,256.4,256.685,256.4,2025-10-02 14:19:00,2007
75977.0,256.5036,256.4109,256.52,256.6,256.4051,2025-10-02 14:20:00,1282
67289.0,256.4725,256.5,256.485,256.5709,256.38,2025-10-02 14:21:00,1127
65662.0,256.4067,256.51,256.43,256.5199,256.27,2025-10-02 14:22:00,1238
110739.0,256.4905,256.435,256.415,256.61,256.41,2025-10-02 14:23:00,1744
55110.0,256.4855,256.4001,256.505,256.55,256.4001,2025-10-02 14:24:00,1108
89023.0,256.521,256.505,256.3699,256.65,256.355,2025-10-02 14:25:00,1461
78384.0,256.3201,256.31,256.32,256.37,256.25,2025-10-02 14:26:00,1145
61213.0,256.3797,256.32,256.33,256.46,256.31,2025-10-02 14:27:00,1121
65366.0,256.2591,256.35,256.11,256.4094,256.071,2025-10-02 14:28:00,1249
76382.0,256.1667,256.1243,256.2201,256.23,256.09,2025-10-02 14:29:00,1222
100069.0,256.3554,256.23,256.41,256.4701,256.22,2025-10-02 14:30:00,1517
56935.0,256.2778,256.42,256.0915,256.42,256.09,2025-10-02 14:31:00,1008
79029.0,256.1588,256.105,256.11,256.26,256.1,2025-10-02 14:32:00,1371
47985.0,256.1846,256.1,256.1883,256.26,256.09,2025-10-02 14:33:00,982
65503.0,256.3443,256.2,256.38,256.44,256.19,2025-10-02 14:34:00,1232
66423.0,256.386,256.38,256.47,256.47,256.31,2025-10-02 14:35:00,1182
109769.0,256.4565,256.47,256.44,256.51,256.38,2025-10-02 14:36:00,1312
55283.0,256.3701,256.435,256.42,256.44,256.3101,2025-10-02 14:37:00,1045
69439.0,256.4102,256.4,256.48,256.48,256.36,2025-10-02 14:38:00,1096
70991.0,256.5273,256.49,256.555,256.585,256.455,2025-10-02 14:39:00,1170
67741.0,256.4492,256.57,256.43,256.58,256.35,2025-10-02 14:40:00,1296
87572.0,256.5063,256.45,256.54,256.56,256.39,2025-10-02 14:41:00,1224
71383.0,256.508,256.55,256.58,256.62,256.45,2025-10-02 14:42:00,1081
49996.0,256.5188,256.56,256.52,256.59,256.4501,2025-10-02 14:43:00,1038
53957.0,256.5639,256.505,256.615,256.67,256.45,2025-10-02 14:44:00,957
88672.0,256.6522,256.63,256.6601,256.74,256.5801,2025-10-02 14:45:00,1279
79973.0,256.6757,256.665,256.56,256.79,256.56,2025-10-02 14:46:00,1287
72830.0,256.6509,256.59,256.58,256.73,256.57,2025-10-02 14:47:00,1385
69920.0,256.5437,256.5747,256.42,256.68,256.39,2025-10-02 14:48:00,1181
65504.0,256.3442,256.44,256.28,256.4519,256.2644,2025-10-02 14:49:00,1251
67887.0,256.1832,256.27,256.14,256.3048,256.12,2025-10-02 14:50:00,1200
111151.0,256.0751,256.16,256.055,256.21,255.97,2025-10-02 14:51:00,1568
87549.0,256.0654,256.04,256.12,256.14,256.0,2025-10-02 14:52:00,1237
59008.0,256.0536,256.125,256.06,256.145,256.0,2025-10-02 14:53:00,976
65623.0,256.2069,256.0501,256.245,256.2854,256.0501,2025-10-02 14:54:00,987
51879.0,256.2427,256.245,256.28,256.3,256.2,2025-10-02 14:55:00,1153
105403.0,256.4238,256.28,256.45,256.51,256.27,2025-10-02 14:56:00,1709
76246.0,256.4378,256.46,256.5,256.54,256.35,2025-10-02 14:57:00,1256
44159.0,256.4427,256.5,256.4,256.51,256.39,2025-10-02 14:58:00,888
83245.0,256.3254,256.4,256.26,256.408,256.26,2025-10-02 14:59:00,1166
59267.0,256.1613,256.26,256.0801,256.265,256.08,2025-10-02 15:00:00,1077
64411.0,256.0786,256.11,256.1,256.13,256.015,2025-10-02 15:01:00,1012
66607.0,256.1428,256.1,256.245,256.25,256.08,2025-10-02 15:02:00,1210
48974.0,256.2292,256.25,256.15,256.285,256.13,2025-10-02 15:03:00,1030
52991.0,256.1694,256.14,256.085,256.265,256.08,2025-10-02 15:04:00,982
63128.0,256.1071,256.11,256.075,256.16,256.0637,2025-10-02 15:05:00,1030
63662.0,256.1384,256.09,256.2,256.21,256.06,2025-10-02 15:06:00,1145
73087.0,256.1377,256.19,256.15,256.28,256.0301,2025-10-02 15:07:00,1055
78832.0,256.0513,256.14,256.08,256.155,255.97,2025-10-02 15:08:00,1251
49577.0,256.0628,256.085,256.0,256.13,256.0,2025-10-02 15:09:00,897
72709.0,256.1477,256.0,256.245,256.2751,255.99,2025-10-02 15:10:00,1260
106990.0,256.3207,256.24,256.4432,256.47,256.2,2025-10-02 15:11:00,1390
84959.0,256.3724,256.44,256.32,256.44,256.285,2025-10-02 15:12:00,1304
103139.0,256.518,256.335,256.56,256.63,256.3106,2025-10-02 15:13:00,1275
58643.0,256.5667,256.56,256.5833,256.62,256.52,2025-10-02 15:14:00,925
52918.0,256.5078,256.58,256.475,256.59,256.4059,2025-10-02 15:15:00,793
