volume,vwap,open,close,high,low,timestamp,trades
997.0,253.7402,253.73,253.75,253.75,253.73,2025-10-01 11:14:00,18
1079.0,253.7981,253.81,253.8,253.81,253.78,2025-10-01 11:15:00,26
137.0,253.7424,253.73,253.73,253.73,253.73,2025-10-01 11:17:00,5
224.0,253.7434,253.74,253.74,253.74,253.74,2025-10-01 11:20:00,5
1174.0,253.7609,253.78,253.72,253.78,253.72,2025-10-01 11:22:00,32
616.0,253.6931,253.69,253.69,253.69,253.69,2025-10-01 11:23:00,24
4635.0,253.6823,253.7,253.68,253.71,253.68,2025-10-01 11:24:00,17
892.0,253.791,253.8,253.8,253.8,253.8,2025-10-01 11:29:00,14
1845.0,253.836,253.8,253.91,253.91,253.8,2025-10-01 11:31:00,36
442.0,253.8965,253.91,253.91,253.91,253.91,2025-10-01 11:37:00,20
6388.0,253.9605,253.86,254.0,254.0,253.86,2025-10-01 11:39:00,150
961.0,254.0385,254.05,254.05,254.05,254.05,2025-10-01 11:40:00,38
701.0,254.0243,254.03,254.02,254.03,254.02,2025-10-01 11:41:00,6
1199.0,254.0424,254.06,254.02,254.06,254.02,2025-10-01 11:43:00,30
697.0,254.0326,254.03,254.03,254.03,254.03,2025-10-01 11:45:00,19
972.0,254.0954,254.08,254.09,254.12,254.08,2025-10-01 11:46:00,110
232.0,254.0266,254.03,254.03,254.03,254.03,2025-10-01 11:47:00,12
258.0,254.0067,254.01,254.01,254.01,254.01,2025-10-01 11:49:00,11
2060.0,254.0373,253.99,254.1,254.1,253.99,2025-10-01 11:50:00,43
302.0,254.0253,254.04,254.04,254.04,254.04,2025-10-01 11:51:00,20
353.0,253.9221,253.95,253.91,253.95,253.91,2025-10-01 11:55:00,5
199.0,253.9808,253.98,253.98,253.98,253.98,2025-10-01 11:56:00,8
193.0,253.98,253.98,253.98,253.98,253.98,2025-10-01 11:57:00,3
305.0,253.9532,253.97,253.97,253.97,253.97,2025-10-01 11:58:00,13
160687.0,253.5444,253.53,253.994,254.63,251.11,2025-10-01 12:00:00,2626
1872.0,252.6355,253.9,253.9,253.9,253.9,2025-10-01 12:01:00,66
437.0,254.1038,253.98,253.98,253.98,253.98,2025-10-01 12:02:00,99
933.0,253.9186,253.97,253.87,253.97,253.87,2025-10-01 12:03:00,40
350.0,253.8235,253.83,253.83,253.83,253.83,2025-10-01 12:05:00,11
1368.0,253.8199,253.81,253.82,253.82,253.81,2025-10-01 12:06:00,36
204.0,253.8849,253.95,253.8188,253.95,253.8188,2025-10-01 12:07:00,6
950.0,253.7798,253.77,253.77,253.77,253.77,2025-10-01 12:08:00,49
434.0,253.804,253.82,253.8,253.82,253.8,2025-10-01 12:09:00,18
339.0,253.8149,253.8,253.84,253.84,253.8,2025-10-01 12:10:00,20
3302.0,253.8209,253.7801,253.78,253.88,253.78,2025-10-01 12:15:00,68
5991.0,253.822,253.77,253.87,253.88,253.75,2025-10-01 12:16:00,129
366.0,253.8165,253.84,253.84,253.84,253.84,2025-10-01 12:18:00,15
1519.0,253.8943,253.9,253.9,253.9,253.87,2025-10-01 12:20:00,17
3966.0,254.0617,253.81,254.2,254.2,253.81,2025-10-01 12:21:00,103
238.0,254.2471,254.04,254.04,254.04,254.04,2025-10-01 12:23:00,95
1462.0,254.0359,253.98,253.98,253.98,253.98,2025-10-01 12:24:00,63
640.0,254.0735,254.1,254.06,254.1,254.06,2025-10-01 12:28:00,34
641.0,254.0271,254.06,254.03,254.06,254.03,2025-10-01 12:29:00,32
1328.0,253.998,254.06,253.9801,254.06,253.9601,2025-10-01 12:31:00,22
899.0,254.0001,254.01,254.0,254.01,254.0,2025-10-01 12:32:00,44
4474.0,254.0335,254.02,253.98,254.1824,253.98,2025-10-01 12:34:00,63
1498.0,253.974,253.97,253.98,253.98,253.96,2025-10-01 12:35:00,61
753.0,253.9458,253.84,253.98,253.98,253.84,2025-10-01 12:36:00,19
845.0,253.9065,253.8788,253.8738,253.8788,253.84,2025-10-01 12:37:00,32
1113.0,254.0353,254.03,254.06,254.06,254.0,2025-10-01 12:38:00,34
1478.0,254.1206,254.12,254.02,254.13,254.02,2025-10-01 12:39:00,61
844.0,254.2055,254.2,254.22,254.22,254.2,2025-10-01 12:40:00,44
2212.0,254.1847,254.22,254.24,254.24,254.1,2025-10-01 12:41:00,41
5974.0,254.264,254.24,254.27,254.27,254.13,2025-10-01 12:42:00,192
7933.0,254.5588,254.38,254.68,254.71,254.38,2025-10-01 12:43:00,166
3477.0,254.7715,254.7101,254.81,254.84,254.7101,2025-10-01 12:44:00,83
31065.0,254.9545,254.83,255.15,255.15,254.82,2025-10-01 12:45:00,444
11180.0,255.1179,255.14,255.11,255.2,255.09,2025-10-01 12:46:00,150
9813.0,255.2704,255.1966,255.4,255.44,255.097,2025-10-01 12:47:00,145
15425.0,255.5387,255.4,255.66,255.74,255.4,2025-10-01 12:48:00,320
20327.0,255.7155,255.75,255.55,255.8999,255.55,2025-10-01 12:49:00,286
8709.0,255.4504,255.5,255.54,255.6415,255.3,2025-10-01 12:50:00,145
6416.0,255.4849,255.55,255.45,255.55,255.44,2025-10-01 12:51:00,90
9002.0,255.5925,255.49,255.56,255.65,255.49,2025-10-01 12:52:00,112
7661.0,255.6027,255.54,255.64,255.7,255.5,2025-10-01 12:53:00,185
1349.0,255.4387,255.47,255.3606,255.47,255.3606,2025-10-01 12:54:00,55
4770.0,255.3846,255.41,255.4,255.41,255.36,2025-10-01 12:55:00,114
2272.0,255.4043,255.38,255.39,255.4999,255.38,2025-10-01 12:56:00,44
3073.0,255.3112,255.39,255.17,255.42,255.17,2025-10-01 12:57:00,82
1372.0,255.1818,255.02,255.15,255.27,255.02,2025-10-01 12:58:00,44
2693.0,255.1889,255.2,255.19,255.2,255.12,2025-10-01 12:59:00,47
1097.0,255.1433,255.1,255.2,255.2,255.1,2025-10-01 13:00:00,23
6234.0,255.2224,255.2,255.25,255.25,255.1205,2025-10-01 13:01:00,45
391.0,255.2675,255.28,255.28,255.28,255.28,2025-10-01 13:02:00,20
1692.0,255.1951,255.21,255.2,255.28,255.17,2025-10-01 13:03:00,35
